"USAF","date","admin_lvl1_name","country_iso2_id","country_name","admin_lvl1_id","period_date","dengue_total_cases","LAT","LON","ELEV(M)","wban","yearmoda","temp","dewp","slp","stp","visib","wdsp","mxspd","gust","max","min","prcp","sndp","frshtt"
NA,2014-03-01,"matale","LKA","Sri Lanka","LK.MT",20140301,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-03-01,"matara","LKA","Sri Lanka","LK.MH",20140301,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-03-01,"moneragala","LKA","Sri Lanka","LK.MJ",20140301,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-03-01,"mulativu","LKA","Sri Lanka","LK.MP",20140301,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-03-01,"polonnaruwa","LKA","Sri Lanka","LK.PR",20140301,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-03-01,"trincomalee","LKA","Sri Lanka","LK.TC",20140301,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-04-01,"ampara","LKA","Sri Lanka","LK.AP",20140401,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-04-01,"gampaha","LKA","Sri Lanka","LK.GQ",20140401,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-04-01,"kalutara","LKA","Sri Lanka","LK.KT",20140401,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-04-01,"kegalle","LKA","Sri Lanka","LK.KE",20140401,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-04-01,"kilinochchi","LKA","Sri Lanka","LK.KL",20140401,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-04-01,"matale","LKA","Sri Lanka","LK.MT",20140401,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-04-01,"matara","LKA","Sri Lanka","LK.MH",20140401,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-04-01,"moneragala","LKA","Sri Lanka","LK.MJ",20140401,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-04-01,"mulativu","LKA","Sri Lanka","LK.MP",20140401,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-04-01,"polonnaruwa","LKA","Sri Lanka","LK.PR",20140401,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-04-01,"trincomalee","LKA","Sri Lanka","LK.TC",20140401,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-05-01,"ampara","LKA","Sri Lanka","LK.AP",20140501,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-05-01,"gampaha","LKA","Sri Lanka","LK.GQ",20140501,921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-05-01,"kalutara","LKA","Sri Lanka","LK.KT",20140501,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-05-01,"kegalle","LKA","Sri Lanka","LK.KE",20140501,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-05-01,"kilinochchi","LKA","Sri Lanka","LK.KL",20140501,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-05-01,"matale","LKA","Sri Lanka","LK.MT",20140501,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-05-01,"matara","LKA","Sri Lanka","LK.MH",20140501,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-05-01,"moneragala","LKA","Sri Lanka","LK.MJ",20140501,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-05-01,"mulativu","LKA","Sri Lanka","LK.MP",20140501,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-05-01,"polonnaruwa","LKA","Sri Lanka","LK.PR",20140501,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-05-01,"trincomalee","LKA","Sri Lanka","LK.TC",20140501,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-06-01,"ampara","LKA","Sri Lanka","LK.AP",20140601,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-06-01,"gampaha","LKA","Sri Lanka","LK.GQ",20140601,1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-06-01,"kalutara","LKA","Sri Lanka","LK.KT",20140601,429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-06-01,"kegalle","LKA","Sri Lanka","LK.KE",20140601,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-06-01,"kilinochchi","LKA","Sri Lanka","LK.KL",20140601,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-06-01,"matale","LKA","Sri Lanka","LK.MT",20140601,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-06-01,"matara","LKA","Sri Lanka","LK.MH",20140601,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-06-01,"moneragala","LKA","Sri Lanka","LK.MJ",20140601,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-06-01,"mulativu","LKA","Sri Lanka","LK.MP",20140601,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-06-01,"polonnaruwa","LKA","Sri Lanka","LK.PR",20140601,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-06-01,"trincomalee","LKA","Sri Lanka","LK.TC",20140601,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-07-01,"ampara","LKA","Sri Lanka","LK.AP",20140701,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-07-01,"gampaha","LKA","Sri Lanka","LK.GQ",20140701,932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-07-01,"kalutara","LKA","Sri Lanka","LK.KT",20140701,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-07-01,"kegalle","LKA","Sri Lanka","LK.KE",20140701,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-07-01,"kilinochchi","LKA","Sri Lanka","LK.KL",20140701,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-07-01,"matale","LKA","Sri Lanka","LK.MT",20140701,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-07-01,"matara","LKA","Sri Lanka","LK.MH",20140701,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-07-01,"moneragala","LKA","Sri Lanka","LK.MJ",20140701,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-07-01,"mulativu","LKA","Sri Lanka","LK.MP",20140701,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-07-01,"polonnaruwa","LKA","Sri Lanka","LK.PR",20140701,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-07-01,"trincomalee","LKA","Sri Lanka","LK.TC",20140701,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-08-01,"ampara","LKA","Sri Lanka","LK.AP",20140801,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-08-01,"gampaha","LKA","Sri Lanka","LK.GQ",20140801,772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-08-01,"kalutara","LKA","Sri Lanka","LK.KT",20140801,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-08-01,"kegalle","LKA","Sri Lanka","LK.KE",20140801,231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-08-01,"kilinochchi","LKA","Sri Lanka","LK.KL",20140801,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-08-01,"matale","LKA","Sri Lanka","LK.MT",20140801,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-08-01,"matara","LKA","Sri Lanka","LK.MH",20140801,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-08-01,"moneragala","LKA","Sri Lanka","LK.MJ",20140801,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-08-01,"mulativu","LKA","Sri Lanka","LK.MP",20140801,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-08-01,"polonnaruwa","LKA","Sri Lanka","LK.PR",20140801,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-08-01,"trincomalee","LKA","Sri Lanka","LK.TC",20140801,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-09-01,"ampara","LKA","Sri Lanka","LK.AP",20140901,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-09-01,"gampaha","LKA","Sri Lanka","LK.GQ",20140901,569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-09-01,"kalutara","LKA","Sri Lanka","LK.KT",20140901,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-09-01,"kegalle","LKA","Sri Lanka","LK.KE",20140901,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-09-01,"kilinochchi","LKA","Sri Lanka","LK.KL",20140901,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-09-01,"matale","LKA","Sri Lanka","LK.MT",20140901,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-09-01,"matara","LKA","Sri Lanka","LK.MH",20140901,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-09-01,"moneragala","LKA","Sri Lanka","LK.MJ",20140901,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-09-01,"mulativu","LKA","Sri Lanka","LK.MP",20140901,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-09-01,"polonnaruwa","LKA","Sri Lanka","LK.PR",20140901,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-09-01,"trincomalee","LKA","Sri Lanka","LK.TC",20140901,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-10-01,"ampara","LKA","Sri Lanka","LK.AP",20141001,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-10-01,"gampaha","LKA","Sri Lanka","LK.GQ",20141001,1015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-10-01,"kalutara","LKA","Sri Lanka","LK.KT",20141001,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-10-01,"kegalle","LKA","Sri Lanka","LK.KE",20141001,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-10-01,"kilinochchi","LKA","Sri Lanka","LK.KL",20141001,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-10-01,"matale","LKA","Sri Lanka","LK.MT",20141001,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-10-01,"matara","LKA","Sri Lanka","LK.MH",20141001,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-10-01,"moneragala","LKA","Sri Lanka","LK.MJ",20141001,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-10-01,"mulativu","LKA","Sri Lanka","LK.MP",20141001,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-10-01,"polonnaruwa","LKA","Sri Lanka","LK.PR",20141001,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-10-01,"trincomalee","LKA","Sri Lanka","LK.TC",20141001,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-11-01,"ampara","LKA","Sri Lanka","LK.AP",20141101,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-11-01,"gampaha","LKA","Sri Lanka","LK.GQ",20141101,1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-11-01,"kalutara","LKA","Sri Lanka","LK.KT",20141101,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-11-01,"kegalle","LKA","Sri Lanka","LK.KE",20141101,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-11-01,"kilinochchi","LKA","Sri Lanka","LK.KL",20141101,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-11-01,"matale","LKA","Sri Lanka","LK.MT",20141101,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-11-01,"matara","LKA","Sri Lanka","LK.MH",20141101,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-11-01,"moneragala","LKA","Sri Lanka","LK.MJ",20141101,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-11-01,"mulativu","LKA","Sri Lanka","LK.MP",20141101,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-11-01,"polonnaruwa","LKA","Sri Lanka","LK.PR",20141101,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-11-01,"trincomalee","LKA","Sri Lanka","LK.TC",20141101,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-12-01,"ampara","LKA","Sri Lanka","LK.AP",20141201,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-12-01,"gampaha","LKA","Sri Lanka","LK.GQ",20141201,998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-12-01,"kalutara","LKA","Sri Lanka","LK.KT",20141201,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-12-01,"kegalle","LKA","Sri Lanka","LK.KE",20141201,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-12-01,"kilinochchi","LKA","Sri Lanka","LK.KL",20141201,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-12-01,"matale","LKA","Sri Lanka","LK.MT",20141201,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-12-01,"matara","LKA","Sri Lanka","LK.MH",20141201,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-12-01,"moneragala","LKA","Sri Lanka","LK.MJ",20141201,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-12-01,"mulativu","LKA","Sri Lanka","LK.MP",20141201,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-12-01,"polonnaruwa","LKA","Sri Lanka","LK.PR",20141201,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-12-01,"trincomalee","LKA","Sri Lanka","LK.TC",20141201,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-01-01,"ampara","LKA","Sri Lanka","LK.AP",20150101,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-01-01,"gampaha","LKA","Sri Lanka","LK.GQ",20150101,817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-01-01,"kalutara","LKA","Sri Lanka","LK.KT",20150101,276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-01-01,"kegalle","LKA","Sri Lanka","LK.KE",20150101,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-01-01,"kilinochchi","LKA","Sri Lanka","LK.KL",20150101,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-01-01,"matale","LKA","Sri Lanka","LK.MT",20150101,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-01-01,"matara","LKA","Sri Lanka","LK.MH",20150101,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-01-01,"moneragala","LKA","Sri Lanka","LK.MJ",20150101,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-01-01,"mulativu","LKA","Sri Lanka","LK.MP",20150101,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-01-01,"polonnaruwa","LKA","Sri Lanka","LK.PR",20150101,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-01-01,"trincomalee","LKA","Sri Lanka","LK.TC",20150101,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-02-01,"ampara","LKA","Sri Lanka","LK.AP",20150201,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-02-01,"gampaha","LKA","Sri Lanka","LK.GQ",20150201,492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-02-01,"kalutara","LKA","Sri Lanka","LK.KT",20150201,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-02-01,"kegalle","LKA","Sri Lanka","LK.KE",20150201,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-02-01,"kilinochchi","LKA","Sri Lanka","LK.KL",20150201,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-02-01,"matale","LKA","Sri Lanka","LK.MT",20150201,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-02-01,"matara","LKA","Sri Lanka","LK.MH",20150201,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-02-01,"moneragala","LKA","Sri Lanka","LK.MJ",20150201,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-02-01,"mulativu","LKA","Sri Lanka","LK.MP",20150201,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-02-01,"polonnaruwa","LKA","Sri Lanka","LK.PR",20150201,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-02-01,"trincomalee","LKA","Sri Lanka","LK.TC",20150201,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-03-01,"ampara","LKA","Sri Lanka","LK.AP",20150301,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-03-01,"gampaha","LKA","Sri Lanka","LK.GQ",20150301,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-03-01,"kalutara","LKA","Sri Lanka","LK.KT",20150301,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-03-01,"kegalle","LKA","Sri Lanka","LK.KE",20150301,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-03-01,"kilinochchi","LKA","Sri Lanka","LK.KL",20150301,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-03-01,"matale","LKA","Sri Lanka","LK.MT",20150301,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-03-01,"matara","LKA","Sri Lanka","LK.MH",20150301,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-03-01,"moneragala","LKA","Sri Lanka","LK.MJ",20150301,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-03-01,"mulativu","LKA","Sri Lanka","LK.MP",20150301,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-03-01,"polonnaruwa","LKA","Sri Lanka","LK.PR",20150301,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-03-01,"trincomalee","LKA","Sri Lanka","LK.TC",20150301,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-04-01,"ampara","LKA","Sri Lanka","LK.AP",20150401,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-04-01,"gampaha","LKA","Sri Lanka","LK.GQ",20150401,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-04-01,"kalutara","LKA","Sri Lanka","LK.KT",20150401,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-04-01,"kegalle","LKA","Sri Lanka","LK.KE",20150401,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-04-01,"kilinochchi","LKA","Sri Lanka","LK.KL",20150401,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-04-01,"matale","LKA","Sri Lanka","LK.MT",20150401,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-04-01,"matara","LKA","Sri Lanka","LK.MH",20150401,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-04-01,"moneragala","LKA","Sri Lanka","LK.MJ",20150401,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-04-01,"mulativu","LKA","Sri Lanka","LK.MP",20150401,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
